run,label,chamber,category,n,frac
pareto_12b_base/seed_42,Gemma-12B,ch2,status_report,167,0.2239
pareto_12b_base/seed_42,Gemma-12B,ch2,acknowledgment,17,0.0228
pareto_12b_base/seed_42,Gemma-12B,?,commitment,14,0.0619
pareto_12b_base/seed_42,Gemma-12B,?,status_report,26,0.115
pareto_12b_base/seed_42,Gemma-12B,ch3,commitment,20,0.0229
pareto_12b_base/seed_42,Gemma-12B,ch3,status_report,418,0.4788
pareto_12b_base/seed_42,Gemma-12B,ch3,request,7,0.008
pareto_12b_base/seed_42,Gemma-12B,ch3,question,3,0.0034
pareto_12b_base/seed_42,Gemma-12B,ch4,status_report,432,0.5029
pareto_12b_base/seed_42,Gemma-12B,ch4,commitment,47,0.0547
pareto_12b_base/seed_42,Gemma-12B,ch4,request,1,0.0012
pareto_12b_base/seed_42,Gemma-12B,ch4,question,7,0.0081
pareto_12b_base/seed_42,Gemma-12B,ch4,acknowledgment,3,0.0035
pareto_12b_base/seed_42,Gemma-12B,ch5,status_report,11,0.1134
pareto_12b_base/seed_42,Gemma-12B,ch5,commitment,3,0.0309
pareto_12b_base/seed_42,Gemma-12B,ch5,question,1,0.0103
pareto_12b_base/seed_42,Gemma-12B,ch5,request,2,0.0206
pareto_12b_base/seed_42,Gemma-12B,ch5,acknowledgment,1,0.0103
pareto_12b_base/seed_456,Gemma-12B,ch1,status_report,266,0.3333
pareto_12b_base/seed_456,Gemma-12B,ch1,commitment,18,0.0226
pareto_12b_base/seed_456,Gemma-12B,ch1,question,1,0.0013
pareto_12b_base/seed_456,Gemma-12B,ch2,status_report,193,0.2257
pareto_12b_base/seed_456,Gemma-12B,ch2,commitment,27,0.0316
pareto_12b_base/seed_456,Gemma-12B,ch2,question,20,0.0234
pareto_12b_base/seed_456,Gemma-12B,ch2,request,8,0.0094
pareto_12b_base/seed_456,Gemma-12B,ch2,acknowledgment,1,0.0012
pareto_12b_base/seed_456,Gemma-12B,?,status_report,70,0.3196
pareto_12b_base/seed_456,Gemma-12B,?,commitment,5,0.0228
pareto_12b_base/seed_456,Gemma-12B,?,request,1,0.0046
pareto_12b_base/seed_456,Gemma-12B,ch3,question,5,0.0058
pareto_12b_base/seed_456,Gemma-12B,ch3,status_report,369,0.4266
pareto_12b_base/seed_456,Gemma-12B,ch3,request,6,0.0069
pareto_12b_base/seed_456,Gemma-12B,ch3,commitment,23,0.0266
pareto_12b_base/seed_456,Gemma-12B,ch3,acknowledgment,1,0.0012
pareto_12b_base/seed_456,Gemma-12B,ch4,commitment,24,0.0307
pareto_12b_base/seed_456,Gemma-12B,ch4,status_report,251,0.3214
pareto_12b_base/seed_456,Gemma-12B,ch4,question,13,0.0166
pareto_12b_base/seed_456,Gemma-12B,ch4,request,2,0.0026
pareto_12b_base/seed_456,Gemma-12B,ch4,acknowledgment,3,0.0038
pareto_12b_base/seed_456,Gemma-12B,ch5,status_report,2,0.0667
pareto_12b_base/seed_789,Gemma-12B,ch1,commitment,25,0.0285
pareto_12b_base/seed_789,Gemma-12B,ch1,status_report,396,0.4521
pareto_12b_base/seed_789,Gemma-12B,ch1,question,1,0.0011
pareto_12b_base/seed_789,Gemma-12B,ch2,status_report,236,0.2813
pareto_12b_base/seed_789,Gemma-12B,ch2,commitment,33,0.0393
pareto_12b_base/seed_789,Gemma-12B,ch2,question,28,0.0334
pareto_12b_base/seed_789,Gemma-12B,ch2,request,8,0.0095
pareto_12b_base/seed_789,Gemma-12B,ch2,acknowledgment,12,0.0143
pareto_12b_base/seed_789,Gemma-12B,?,status_report,44,0.275
pareto_12b_base/seed_789,Gemma-12B,?,commitment,4,0.025
pareto_12b_base/seed_789,Gemma-12B,?,question,1,0.0063
pareto_12b_base/seed_789,Gemma-12B,ch3,status_report,386,0.4406
pareto_12b_base/seed_789,Gemma-12B,ch3,request,22,0.0251
pareto_12b_base/seed_789,Gemma-12B,ch3,commitment,32,0.0365
pareto_12b_base/seed_789,Gemma-12B,ch3,question,19,0.0217
pareto_12b_base/seed_789,Gemma-12B,ch3,acknowledgment,1,0.0011
pareto_12b_base/seed_789,Gemma-12B,ch4,status_report,364,0.4649
pareto_12b_base/seed_789,Gemma-12B,ch4,commitment,57,0.0728
pareto_12b_base/seed_789,Gemma-12B,ch4,acknowledgment,4,0.0051
pareto_12b_base/seed_789,Gemma-12B,ch4,request,2,0.0026
pareto_12b_base/seed_789,Gemma-12B,ch4,question,12,0.0153
pareto_12b_base/seed_789,Gemma-12B,ch5,status_report,10,0.2703
pareto_12b_base/seed_789,Gemma-12B,ch5,request,1,0.027
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch1,status_report,301,0.3648
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch1,commitment,30,0.0364
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch1,acknowledgment,1,0.0012
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,?,status_report,141,0.4716
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,?,commitment,2,0.0067
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,?,question,1,0.0033
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch2,status_report,198,0.2332
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch2,commitment,30,0.0353
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch2,request,2,0.0024
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch2,acknowledgment,1,0.0012
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch2,question,3,0.0035
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch3,status_report,373,0.4243
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch3,request,19,0.0216
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch3,commitment,22,0.025
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch3,acknowledgment,8,0.0091
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch3,question,4,0.0046
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch4,status_report,323,0.4702
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch4,commitment,27,0.0393
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch4,question,3,0.0044
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch4,acknowledgment,2,0.0029
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch4,request,1,0.0015
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch5,status_report,26,0.3939
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch5,question,2,0.0303
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch5,commitment,2,0.0303
pareto_12b_hebbian/seed_1011,Gemma-12B+Heb,ch5,request,1,0.0152
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch1,status_report,207,0.2571
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch1,commitment,14,0.0174
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch2,status_report,136,0.1556
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch2,question,8,0.0092
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch2,request,4,0.0046
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch2,commitment,33,0.0378
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch2,acknowledgment,2,0.0023
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,?,status_report,53,0.2819
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,?,question,1,0.0053
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,?,commitment,2,0.0106
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,?,acknowledgment,1,0.0053
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch3,request,20,0.0226
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch3,commitment,15,0.0169
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch3,status_report,230,0.2596
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch3,acknowledgment,19,0.0214
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch3,question,5,0.0056
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch4,status_report,422,0.4971
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch4,commitment,45,0.053
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch4,acknowledgment,5,0.0059
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch4,question,7,0.0082
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch4,request,1,0.0012
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch5,status_report,43,0.1396
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch5,commitment,13,0.0422
pareto_12b_hebbian/seed_1213,Gemma-12B+Heb,ch5,directive,1,0.0032
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch1,status_report,232,0.3061
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch1,commitment,19,0.0251
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch1,acknowledgment,1,0.0013
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch2,status_report,161,0.1853
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch2,request,7,0.0081
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch2,commitment,34,0.0391
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch2,question,5,0.0058
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,?,status_report,39,0.1207
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,?,commitment,7,0.0217
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch3,status_report,251,0.2875
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch3,commitment,29,0.0332
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch3,question,9,0.0103
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch3,request,8,0.0092
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch3,acknowledgment,5,0.0057
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch4,status_report,249,0.3463
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch4,commitment,39,0.0542
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch4,acknowledgment,3,0.0042
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch4,question,1,0.0014
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch4,request,1,0.0014
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch5,status_report,119,0.1408
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch5,commitment,17,0.0201
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch5,request,6,0.0071
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch5,acknowledgment,2,0.0024
pareto_12b_hebbian/seed_123,Gemma-12B+Heb,ch5,question,1,0.0012
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch1,status_report,228,0.3123
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch1,commitment,19,0.026
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch1,request,3,0.0041
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch1,question,3,0.0041
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch2,request,13,0.0145
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch2,question,21,0.0235
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch2,commitment,19,0.0212
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch2,status_report,216,0.2413
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch2,acknowledgment,5,0.0056
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,?,status_report,22,0.1122
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,?,commitment,6,0.0306
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch3,status_report,350,0.3842
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch3,acknowledgment,13,0.0143
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch3,commitment,5,0.0055
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch3,request,1,0.0011
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch4,status_report,287,0.3921
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch4,commitment,28,0.0383
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch4,acknowledgment,2,0.0027
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch4,question,1,0.0014
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch4,request,1,0.0014
pareto_12b_hebbian/seed_42,Gemma-12B+Heb,ch5,status_report,15,0.2632
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch1,status_report,316,0.3722
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch1,commitment,24,0.0283
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch1,request,1,0.0012
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch1,question,1,0.0012
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,?,status_report,50,0.2326
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch2,status_report,145,0.1764
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch2,question,8,0.0097
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch2,commitment,22,0.0268
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch2,request,9,0.0109
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch3,status_report,336,0.3967
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch3,request,3,0.0035
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch3,commitment,14,0.0165
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch3,question,2,0.0024
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch4,status_report,251,0.326
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch4,commitment,41,0.0532
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch4,acknowledgment,4,0.0052
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch5,status_report,4,0.2105
pareto_12b_hebbian/seed_456,Gemma-12B+Heb,ch5,commitment,1,0.0526
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch1,status_report,349,0.3975
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch1,commitment,16,0.0182
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch1,acknowledgment,2,0.0023
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch2,status_report,199,0.2615
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch2,request,16,0.021
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch2,question,18,0.0237
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch2,commitment,9,0.0118
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch2,acknowledgment,3,0.0039
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,?,status_report,47,0.2655
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,?,commitment,4,0.0226
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch3,commitment,26,0.0302
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch3,status_report,363,0.4221
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch3,request,4,0.0047
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch3,acknowledgment,24,0.0279
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch3,question,1,0.0012
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch4,commitment,49,0.058
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch4,status_report,334,0.3953
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch4,acknowledgment,5,0.0059
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch4,question,1,0.0012
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch4,directive,2,0.0024
pareto_12b_hebbian/seed_789,Gemma-12B+Heb,ch5,status_report,9,0.2647
