run,label,chamber,category,n,frac
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch2,request,20,0.0209
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch2,commitment,33,0.0346
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch2,directive,7,0.0073
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch2,question,12,0.0126
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch3,status_report,216,0.24
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch3,commitment,47,0.0522
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch3,question,56,0.0622
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch3,request,19,0.0211
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch3,directive,18,0.02
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch3,acknowledgment,1,0.0011
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch4,status_report,200,0.2994
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch4,commitment,31,0.0464
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch4,directive,5,0.0075
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch4,question,6,0.009
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch4,request,18,0.0269
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch4,acknowledgment,1,0.0015
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch5,status_report,19,0.2568
new_exp_0_gemma_hebbian/seed_42,Gemma-E4B+Heb,ch5,commitment,4,0.0541
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch1,status_report,158,0.3709
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch1,commitment,21,0.0493
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch1,acknowledgment,1,0.0023
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch1,request,1,0.0023
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch1,directive,4,0.0094
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,?,status_report,150,0.2757
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,?,question,5,0.0092
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,?,directive,20,0.0368
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,?,request,15,0.0276
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,?,commitment,16,0.0294
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch2,status_report,387,0.3743
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch2,request,29,0.028
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch2,question,13,0.0126
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch2,commitment,58,0.0561
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch2,directive,14,0.0135
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch2,acknowledgment,2,0.0019
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch3,commitment,27,0.0306
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch3,status_report,318,0.3601
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch3,question,31,0.0351
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch3,directive,9,0.0102
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch3,acknowledgment,1,0.0011
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch3,request,2,0.0023
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch4,commitment,46,0.0649
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch4,status_report,262,0.3695
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch4,request,11,0.0155
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch4,acknowledgment,4,0.0056
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch4,directive,15,0.0212
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch4,question,6,0.0085
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch5,status_report,14,0.3043
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch5,commitment,2,0.0435
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch5,request,3,0.0652
new_exp_0_gemma_hebbian/seed_456,Gemma-E4B+Heb,ch5,question,2,0.0435
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch1,status_report,390,0.4362
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch1,commitment,79,0.0884
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch1,acknowledgment,5,0.0056
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch1,question,8,0.0089
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch1,request,6,0.0067
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch1,directive,3,0.0034
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch2,request,11,0.0146
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch2,question,8,0.0106
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch2,status_report,242,0.3201
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch2,commitment,22,0.0291
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch2,directive,12,0.0159
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,?,status_report,87,0.2771
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,?,commitment,14,0.0446
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,?,question,5,0.0159
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,?,request,5,0.0159
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,?,directive,5,0.0159
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch3,request,24,0.0268
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch3,status_report,242,0.2704
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch3,commitment,46,0.0514
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch3,question,56,0.0626
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch3,directive,40,0.0447
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch3,acknowledgment,1,0.0011
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch4,status_report,333,0.4476
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch4,commitment,41,0.0551
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch4,request,25,0.0336
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch4,acknowledgment,6,0.0081
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch4,question,18,0.0242
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch4,directive,5,0.0067
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch5,status_report,33,0.1793
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch5,question,5,0.0272
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch5,request,5,0.0272
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch5,commitment,7,0.038
new_exp_0_gemma_hebbian/seed_789,Gemma-E4B+Heb,ch5,directive,1,0.0054
